0035627532825;031064051015050505
0035628640826;031064051020250505
0036881358138;031568051550050505
0036881379102;031568050540100505
0036881429258;031568050560050505
0036881466550;031568050520200505
0036881466567;031568050510050505
0036881472070;031568050510100505
0036881472087;031568052007454545
0036881472162;031568050540100505
0036881475088;031568050510050505
0036881476085;031568050510500505
0037600106009;010507100510051005
0037600106412;010507100510051005
0038900016029;020520200598989898
0038900028718;023035058601010201
0038900092740;020520200598989898
0038900711740;023035058601010201
0039047001176;010502100520050505
0039047001404;010502100520050505
0039047001442;010502100520050505
0039047002111;010507100605050599
0039047011496;010502100520050505
0039047011656;010502100520050505
0039047014589;010502100520050505
0039047544734;010502100520050505
0039897024974;031568051505300505
0039897628462;031568051560055605
0039897644561;031568053005250505
0039897645100;031568051560055605
0039897645124;031568051560057005
0039897685199;032579101018050505
0039897692784;032579101018050505
0039897726618;031568051560053205
0039897782546;031568051560057005
0039897782775;032579101018050505
0039897782904;032579101018050505
0039897833828;032579101018050505
0039897842226;031568051045250505
0039897859910;031568051560055605
0039897867182;032579101018050505
0039897867380;032579101018050505
0039897913995;032579101018050505
0039897974545;032579109898989898
0041190052271;010502050525051005
0041321005695;010503450505109005
0041500000527;010503400515101505
0041500007007;010503400515050505
0041500902449;010503400515150520
0041771444624;032577400520102005
0041778004708;032577050505100505
0041778617762;032577050505100505
0042281530012;031064053505050505
0042281530029;031064051015050505
0042282305923;031064051015050505
0042282356628;031064051015050505
0042282357427;031064051005050505
0042282534729;031064051015050505
0042282534828;031064051015050505
0042282534927;031064051015050505
0042282535023;031064051015050505
0042282852212;031064053505050505
0042283116122;031064051015050505
0042283630512;031064054545454545
0042284929622;031064051015050505
0042288233411;031064053505050505
0043647020017;010501250505059205
0043647030016;010501250505059205
0043647130013;010501250505059205
0043647150011;010501250505059205
0043647160010;010501250505059205
0043647190017;010501250505059205
0043647240019;010501250515056005
0043647320018;010501250505059205
0043647325013;010501250505059205
0043647340016;010503400510402510
0043647345011;010501250505059205
0043647360014;010501250505059205
0043647370013;010501250510051505
0043647380012;010501250510051005
0043647385017;010501250510051505
0043647390011;010501250510051505
0043647400017;010501250510051505
0043647410016;010501250510051505
0043647420015;010501250510051505
0043647430014;010501250510051505
0043647435019;010501250510051505
0043647440013;010501250510051005
0043647451019;010501250510051505
0043647460011;010501250510051505
0043647465016;010501250510051505
0043647535016;010501251505055005
0043647584045;010507100510051505
0043647590046;010507100510051505
0043647600042;010507100510051505
0043647630025;010507100505051505
0043647630070;010507100505051505
0043647630087;010507100505051505
0043647632029;010507100505051505
0043647633026;010507100505051505
0043647635099;010507100510051505
0043647650016;010501250510051505
0043647680037;010503400510402510
0043647681034;010507100510051505
0043647687012;010501250505059205
0043647688019;010501250510051505
0043647690036;010501252005051005
0043647691033;010501259898989898
0043647693068;010502251020050505
0043647764010;010507100510051505
0043647767011;010507100510051505
0043647773067;010507100510051505
0043647774064;010507100510051505
0043647775061;010507100510051505
0043647802064;010507100510051505
0043647861030;010503450505109005
0043647862037;010503450505109005
0043647864031;010503450505109005
0043647867032;010503450505109005
0043647868039;010503450505109005
0044006515328;031064051015050505
0044006750712;031064054545454545
0045496311001;032579101020201005
0045496311278;032579999999999999
0045496312114;032579101020201005
0045496312336;032579101025151305
0045496312435;032579101025151305
0045496312510;032579101025151305
0045496312589;032579101025151305
0045496312671;032579101025151305
0045496312770;032579101025151305
0045496312862;032579101025151305
0045496312947;032579101025151305
0045496313050;032579101025151305
0045496313159;032579101025151305
0045496313241;032579101025151305
0045496313388;032579101025151305
0045496313517;032579101025151305
0045496313623;032579101025151305
0045496313722;032579101025151305
0045496313838;032579101025151305
0045496321000;032579101020201010
0045496321048;032579999999999999
0045496321055;032579101020201010
0045496321352;032579101020201310
0045496321376;032579101020201310
0045496321383;032579101020201310
0045496321413;032579101020201310
0045496321437;032579101020201310
0045496321444;032579101020201305
0045496321468;032579101020201310
0045496321475;032579101020201310
0045496321512;032579101020201310
0045496321529;032579101020201305
0045496321833;032579101020201310
0045496331870;032579101025151005
0045496332204;032579101025151005
0045496332594;032579101025151005
0045496332662;032579101025151005
0045496332730;032579101025151005
0045496332808;032579101020201010
0045496333133;032579101025151005
0045496333416;032579101025151005
0045496333584;032579101025151005
0045496333676;032579101025151005
0045496334123;032579101025151005
0045496334321;032579101025151005
0045496334420;032579101025151005
0045496334574;032579101025151005
0045496334925;032579101025151005
0045496334994;032579101025151005
0045496335304;032579101025151005
0045496335434;032579101025151005
0045496335564;032579101025151005
0045496335656;032579101025151005
0045496336387;032579101025151005
0045496336530;032579101025151005
0045496336608;032579101025151005
0045496336745;032579101025151005
0045496336950;032579101025151005
0045496337254;032579101020201305
0045496343354;032579101020250505
0045496352394;032579101020201010
0045496352400;032579101020201010
0045496352424;032579101020201010
0045496352493;032579101020201010
0045496353087;032579101018050505
0045496353155;032579101018050505
0045496353186;032579101020052010
0045496353193;032579101020201010
0045496353322;032579101020052010
0045496353346;032579101018050505
0045496353360;032579101018050505
0045496353421;032579101018050505
0045496353452;032579101020201010
0045496353483;032579101020052010
0045496363093;032579101010051005
0045496363246;032579101025150505
0045496363482;032579101010051005
0045496364090;032579101025150505
0045496367008;032579101025150505
0045496367237;032579101025150505
0045496367480;032579101025150505
0045496367695;032579101025150505
0045496368104;032579101025150505
0045496368876;032579999999999999
0045496369613;032579101025150505
0045496369842;032579999999999999
